Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1126,4,4,0,100.0%,22,4,18,→ 0,0
2,ImpactDrake,1107,22,15,7,68.2%,81,50,31,→ 0,0
3,FoxBrush,1092,19,13,6,68.4%,64,44,20,→ 0,0
4,GolemRock,1084,21,14,7,66.7%,70,42,28,→ 0,0
5,ScorpioSpear,1081,15,10,5,66.7%,53,34,19,→ 0,0
6,TuskMammoth,1067,28,19,9,67.9%,97,77,20,→ 0,0
7,SharkScale,1051,9,6,3,66.7%,35,20,15,→ 0,0
8,CerberusFlame,1026,17,10,7,58.8%,46,43,3,→ 0,0
9,WhaleWave,1021,13,7,6,53.8%,36,38,-2,▲ 3,+9
10,HellsChain,1016,13,6,7,46.2%,41,35,6,▼ 1,0
11,DranSword,1013,17,10,7,58.8%,51,51,0,▼ 1,0
12,DranDagger,1011,15,9,6,60.0%,43,41,2,▼ 1,0
13,PhoenixWing,1010,18,10,8,55.6%,55,54,1,→ 0,0
14,ViperTail,1009,12,7,5,58.3%,39,31,8,→ 0,0
15,CobaltDragoon,1002,15,9,6,60.0%,52,37,15,→ 0,0
16,RhinoReaper,1001,12,6,6,50.0%,39,41,-2,→ 0,0
17,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,LeonCrest,997,13,7,6,53.8%,41,39,2,→ 0,0
24,DranBrave,994,17,9,8,52.9%,51,46,5,→ 0,0
25,CrimsonGaruda,988,14,7,7,50.0%,37,39,-2,→ 0,0
26,SharkEdge,979,15,7,8,46.7%,39,47,-8,→ 0,0
27,WeissTiger,979,10,5,5,50.0%,26,25,1,→ 0,0
28,LeonClaw,973,11,4,7,36.4%,26,37,-11,▲ 1,0
29,UnicornSting,972,12,6,6,50.0%,31,32,-1,▲ 1,0
30,KnightMail,971,13,6,7,46.2%,37,36,1,▲ 1,0
31,HellsReaper,968,12,6,6,50.0%,36,31,5,▲ 1,0
32,PerseusDark,964,13,6,7,46.2%,37,36,1,▼ 4,-14
33,SolEclipse,962,9,4,5,44.4%,28,30,-2,→ 0,0
34,WizardRod,960,11,5,6,45.5%,32,35,-3,→ 0,0
35,SilverWolf,950,9,3,6,33.3%,23,29,-6,→ 0,0
36,DranBuster,939,11,3,8,27.3%,24,38,-14,→ 0,0
37,CobaltDrake,934,7,2,5,28.6%,17,25,-8,→ 0,0
38,WhaleFlame,929,5,1,4,20.0%,8,19,-11,→ 0,0
39,BlackShell,923,9,2,7,22.2%,11,32,-21,→ 0,0
40,PhoenixRudder,921,9,3,6,33.3%,17,31,-14,→ 0,0
41,WizardArc,917,8,2,6,25.0%,22,30,-8,→ 0,0
42,SamuraiSaber,878,12,3,9,25.0%,22,37,-15,→ 0,0
43,TyrannoBeat,877,12,3,9,25.0%,22,42,-20,→ 0,0
44,PegasusBlast,872,8,2,6,25.0%,15,30,-15,→ 0,0
45,HellsHammer,829,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,771,7,0,7,0.0%,7,28,-21,→ 0,0
