Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1117,25,17,8,68.0%,93,55,38,→ 0,0
2,ScorpioSpear,1111,20,14,6,70.0%,73,42,31,→ 0,0
3,SharkScale,1105,12,9,3,75.0%,50,24,26,▲ 2,+15
4,TuskMammoth,1103,31,22,9,71.0%,110,79,31,▼ 1,0
5,ValkyrieVolt,1099,6,5,1,83.3%,28,8,20,▼ 1,0
6,CobaltDragoon,1073,18,12,6,66.7%,66,40,26,→ 0,0
7,GolemRock,1061,24,15,9,62.5%,74,54,20,→ 0,0
8,FoxBrush,1054,22,14,8,63.6%,68,56,12,→ 0,0
9,WyvernHover,1036,2,2,0,100.0%,8,3,5,→ 0,0
10,LeonCrest,1034,16,9,7,56.2%,50,43,7,→ 0,0
11,HellsChain,1021,16,8,8,50.0%,49,41,8,▲ 1,0
12,WeissTiger,1019,13,7,6,53.8%,37,31,6,▲ 1,0
13,RhinoReaper,1018,14,7,7,50.0%,45,47,-2,▲ 1,0
14,LeonClaw,1018,13,6,7,46.2%,35,41,-6,▲ 1,0
15,DranSword,1014,20,11,9,55.0%,56,61,-5,▲ 1,0
16,KnightMail,1013,16,8,8,50.0%,47,42,5,▼ 5,-11
17,CerberusFlame,1005,20,10,10,50.0%,50,55,-5,→ 0,0
18,DranBrave,1002,20,10,10,50.0%,58,54,4,→ 0,0
19,HellsReaper,1000,14,7,7,50.0%,41,38,3,→ 0,0
20,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,ViperTail,999,15,7,8,46.7%,43,45,-2,→ 0,0
26,WhaleWave,997,17,8,9,47.1%,48,56,-8,→ 0,0
27,SharkEdge,995,17,8,9,47.1%,43,54,-11,→ 0,0
28,WizardRod,992,13,6,7,46.2%,39,41,-2,→ 0,0
29,PerseusDark,992,16,8,8,50.0%,48,44,4,→ 0,0
30,PhoenixWing,992,20,10,10,50.0%,55,62,-7,→ 0,0
31,SilverWolf,986,11,4,7,36.4%,29,36,-7,→ 0,0
32,CrimsonGaruda,982,16,7,9,43.8%,41,48,-7,→ 0,0
33,WizardArc,981,11,4,7,36.4%,33,37,-4,→ 0,0
34,UnicornSting,979,14,7,7,50.0%,35,38,-3,→ 0,0
35,DranDagger,974,20,9,11,45.0%,54,65,-11,→ 0,0
36,CobaltDrake,966,7,2,5,28.6%,17,25,-8,→ 0,0
37,SolEclipse,960,11,4,7,36.4%,30,40,-10,→ 0,0
38,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
39,DranBuster,951,11,3,8,27.3%,24,38,-14,→ 0,0
40,WhaleFlame,946,5,1,4,20.0%,8,19,-11,→ 0,0
41,TyrannoBeat,926,12,3,9,25.0%,22,42,-20,→ 0,0
42,SamuraiSaber,923,12,3,9,25.0%,22,37,-15,→ 0,0
43,BlackShell,922,9,2,7,22.2%,11,32,-21,→ 0,0
44,PegasusBlast,920,8,2,6,25.0%,15,30,-15,→ 0,0
45,HellsHammer,890,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,858,7,0,7,0.0%,7,28,-21,→ 0,0
