Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1121,6,6,0,100.0%,27,8,19,→ 0,0
2,FoxBrush,1049,5,4,1,80.0%,18,10,8,→ 0,0
3,UnicornSting,1034,4,3,1,75.0%,14,7,7,→ 0,0
4,DranSword,1031,4,3,1,75.0%,15,11,4,→ 0,0
5,CobaltDragoon,1019,3,2,1,66.7%,12,7,5,→ 0,0
6,WizardRod,1011,5,3,2,60.0%,15,16,-1,▲ 1,0
7,TuskMammoth,1008,3,2,1,66.7%,9,8,1,▲ 1,0
8,PerseusDark,1007,2,1,1,50.0%,7,4,3,▲ 1,0
9,SilverWolf,1006,2,1,1,50.0%,7,5,2,▲ 24,+19
10,HellsChain,1005,2,1,1,50.0%,8,7,1,→ 0,0
11,DranDagger,1002,2,1,1,50.0%,5,4,1,→ 0,0
12,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
13,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
14,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
15,KnightMail,1000,0,0,0,0.0%,0,0,0,→ 0,0
16,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,CerberusFlame,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,PegasusBlast,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,WhaleFlame,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,DranBrave,999,2,1,1,50.0%,7,7,0,→ 0,0
27,WeissTiger,998,3,1,2,33.3%,10,8,2,→ 0,0
28,TyrannoBeat,997,2,1,1,50.0%,6,7,-1,→ 0,0
29,GolemRock,997,2,1,1,50.0%,4,4,0,→ 0,0
30,ViperTail,997,2,1,1,50.0%,6,7,-1,→ 0,0
31,PhoenixRudder,996,4,2,2,50.0%,11,13,-2,▼ 25,-16
32,PhoenixWing,991,4,2,2,50.0%,11,15,-4,▼ 1,0
33,HellsHammer,987,1,0,1,0.0%,3,4,-1,▼ 1,0
34,LeonCrest,987,1,0,1,0.0%,3,4,-1,→ 0,0
35,WizardArrow,987,1,0,1,0.0%,3,4,-1,→ 0,0
36,HellsReaper,986,1,0,1,0.0%,2,4,-2,→ 0,0
37,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,→ 0,0
38,ScorpioSpear,986,1,0,1,0.0%,2,4,-2,→ 0,0
39,CrimsonGaruda,980,1,0,1,0.0%,0,4,-4,→ 0,0
40,RhinoReaper,980,1,0,1,0.0%,0,4,-4,→ 0,0
41,BlackShell,980,1,0,1,0.0%,0,4,-4,→ 0,0
42,LeonClaw,980,1,0,1,0.0%,0,4,-4,→ 0,0
43,DranBuster,976,1,0,1,0.0%,0,5,-5,→ 0,0
44,WhaleWave,976,1,0,1,0.0%,0,5,-5,→ 0,0
45,SharkEdge,976,1,0,1,0.0%,0,5,-5,→ 0,0
46,WizardArc,973,2,0,2,0.0%,5,9,-4,→ 0,0
