Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1178,16,14,2,87.5%,75,25,50,→ 0,0
2,ImpactDrake,1129,30,21,9,70.0%,113,66,47,→ 0,0
3,ScorpioSpear,1097,24,17,7,70.8%,86,52,34,→ 0,0
4,SharkScale,1096,17,13,4,76.5%,70,33,37,→ 0,0
5,TuskMammoth,1087,40,26,14,65.0%,128,104,24,→ 0,0
6,FoxBrush,1073,26,16,10,61.5%,80,71,9,→ 0,0
7,TyrannoRoar,1070,4,4,0,100.0%,18,5,13,→ 0,0
8,GolemRock,1066,28,17,11,60.7%,86,64,22,→ 0,0
9,CobaltDragoon,1055,23,14,9,60.9%,75,57,18,→ 0,0
10,LeonCrest,1042,23,13,10,56.5%,71,58,13,→ 0,0
11,WyvernHover,1042,8,5,3,62.5%,24,17,7,→ 0,0
12,KnightMail,1040,20,11,9,55.0%,61,49,12,→ 0,0
13,DranSword,1039,24,13,11,54.2%,68,70,-2,→ 0,0
14,WeissTiger,1035,17,9,8,52.9%,48,42,6,→ 0,0
15,CerberusFlame,1030,26,12,14,46.2%,67,73,-6,→ 0,0
16,DranBrave,1026,24,14,10,58.3%,75,61,14,→ 0,0
17,HellsBrave,1016,3,2,1,66.7%,12,6,6,→ 0,0
18,HellsReaper,1013,19,9,10,47.4%,54,50,4,→ 0,0
19,PerseusDark,1011,21,10,11,47.6%,58,59,-1,→ 0,0
20,ViperTail,1010,19,9,10,47.4%,55,54,1,→ 0,0
21,SilverWolf,1006,19,10,9,52.6%,58,52,6,▲ 1,+4
22,HellsChain,1004,23,12,11,52.2%,68,58,10,▼ 1,0
23,RhinoReaper,1001,21,10,11,47.6%,70,67,3,→ 0,0
24,DranDagger,992,24,10,14,41.7%,64,80,-16,→ 0,0
25,PhoenixWing,987,27,11,16,40.7%,62,90,-28,▲ 1,0
26,SharkEdge,987,25,12,13,48.0%,68,77,-9,▼ 1,-4
27,ClockMirage,986,4,2,2,50.0%,8,13,-5,→ 0,0
28,LeonClaw,986,21,10,11,47.6%,56,63,-7,→ 0,0
29,UnicornSting,981,21,10,11,47.6%,55,61,-6,→ 0,0
30,WhaleWave,976,24,10,14,41.7%,58,82,-24,→ 0,0
31,CobaltDrake,973,12,4,8,33.3%,33,41,-8,→ 0,0
32,CrimsonGaruda,966,23,10,13,43.5%,61,69,-8,→ 0,0
33,SolEclipse,965,17,6,11,35.3%,41,58,-17,→ 0,0
34,WolfHunt,963,4,1,3,25.0%,6,13,-7,→ 0,0
35,PhoenixRudder,962,9,3,6,33.3%,17,31,-14,→ 0,0
36,WizardArc,958,14,6,8,42.9%,44,47,-3,→ 0,0
37,DranBuster,954,11,3,8,27.3%,24,38,-14,→ 0,0
38,EmperorMight,949,5,1,4,20.0%,6,18,-12,→ 0,0
39,WhaleFlame,947,5,1,4,20.0%,8,19,-11,→ 0,0
40,WizardRod,939,20,7,13,35.0%,48,69,-21,→ 0,0
41,BlackShell,931,9,2,7,22.2%,11,32,-21,→ 0,0
42,PegasusBlast,928,8,2,6,25.0%,15,30,-15,→ 0,0
43,TyrannoBeat,921,13,3,10,23.1%,22,46,-24,→ 0,0
44,SamuraiSaber,914,13,3,10,23.1%,24,43,-19,→ 0,0
45,HellsHammer,903,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,892,7,0,7,0.0%,7,28,-21,→ 0,0
