Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1035,2,2,0,100.0%,8,3,5,→ 0,0
2,TuskMammoth,1031,2,2,0,100.0%,9,4,5,→ 0,0
3,DranSword,1028,2,2,0,100.0%,9,6,3,▲ 10,+15
4,PerseusDark,1024,1,1,0,100.0%,5,0,5,▼ 1,0
5,CobaltDragoon,1024,1,1,0,100.0%,5,0,5,▼ 1,0
6,FoxBrush,1024,1,1,0,100.0%,5,0,5,▼ 1,0
7,UnicornSting,1020,1,1,0,100.0%,4,0,4,▼ 1,0
8,DranDagger,1020,1,1,0,100.0%,4,0,4,▼ 1,0
9,WeissTiger,1020,1,1,0,100.0%,4,0,4,▼ 1,0
10,PhoenixRudder,1014,1,1,0,100.0%,4,2,2,▼ 1,0
11,TyrannoBeat,1014,1,1,0,100.0%,4,2,2,▼ 1,0
12,PhoenixWing,1013,1,1,0,100.0%,4,3,1,→ 0,0
13,WizardRod,1013,1,1,0,100.0%,4,3,1,▲ 1,0
14,WyvernHover,1000,0,0,0,0.0%,0,0,0,▲ 1,0
15,EmperorMight,1000,0,0,0,0.0%,0,0,0,▲ 1,0
16,WhaleFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
17,KnightMail,1000,0,0,0,0.0%,0,0,0,▲ 1,0
18,SharkScale,1000,0,0,0,0.0%,0,0,0,▲ 1,0
19,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
20,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
21,PegasusBlast,1000,0,0,0,0.0%,0,0,0,▲ 1,0
22,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
23,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
24,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
25,SolEclipse,1000,0,0,0,0.0%,0,0,0,▲ 1,0
26,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
27,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
28,DranBrave,999,2,1,1,50.0%,7,7,0,▼ 17,-15
29,GolemRock,997,2,1,1,50.0%,4,4,0,→ 0,0
30,ViperTail,997,2,1,1,50.0%,6,7,-1,→ 0,0
31,HellsHammer,987,1,0,1,0.0%,3,4,-1,→ 0,0
32,LeonCrest,987,1,0,1,0.0%,3,4,-1,→ 0,0
33,WizardArrow,987,1,0,1,0.0%,3,4,-1,→ 0,0
34,SilverWolf,987,1,0,1,0.0%,3,4,-1,→ 0,0
35,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,→ 0,0
36,HellsChain,986,1,0,1,0.0%,2,4,-2,→ 0,0
37,WizardArc,986,1,0,1,0.0%,2,4,-2,→ 0,0
38,HellsReaper,986,1,0,1,0.0%,2,4,-2,→ 0,0
39,ScorpioSpear,986,1,0,1,0.0%,2,4,-2,→ 0,0
40,CrimsonGaruda,980,1,0,1,0.0%,0,4,-4,→ 0,0
41,RhinoReaper,980,1,0,1,0.0%,0,4,-4,→ 0,0
42,BlackShell,980,1,0,1,0.0%,0,4,-4,→ 0,0
43,LeonClaw,980,1,0,1,0.0%,0,4,-4,→ 0,0
44,SharkEdge,976,1,0,1,0.0%,0,5,-5,→ 0,0
45,DranBuster,976,1,0,1,0.0%,0,5,-5,→ 0,0
46,WhaleWave,976,1,0,1,0.0%,0,5,-5,→ 0,0
