Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,GolemRock,1109,20,14,6,70.0%,70,37,33,→ 0,0
2,ImpactDrake,1107,21,15,6,71.4%,81,46,35,→ 0,0
3,FoxBrush,1085,18,13,5,72.2%,64,40,24,→ 0,0
4,TuskMammoth,1071,24,17,7,70.8%,85,68,17,→ 0,0
5,CobaltDragoon,1062,15,10,5,66.7%,55,34,21,▲ 1,+12
6,SharkScale,1044,6,4,2,66.7%,24,14,10,▲ 1,0
7,ScorpioSpear,1042,13,8,5,61.5%,43,32,11,▲ 1,0
8,LeonCrest,1042,12,7,5,58.3%,41,35,6,▲ 1,0
9,DranSword,1041,16,10,6,62.5%,50,45,5,▼ 4,-9
10,ViperTail,1031,12,7,5,58.3%,39,31,8,→ 0,0
11,DranBrave,1029,17,9,8,52.9%,52,46,6,→ 0,0
12,CerberusFlame,1027,17,10,7,58.8%,46,43,3,→ 0,0
13,HellsReaper,1026,13,7,6,53.8%,40,34,6,→ 0,0
14,PhoenixWing,1015,15,8,7,53.3%,47,48,-1,→ 0,0
15,WyvernHover,1015,1,1,0,100.0%,4,2,2,→ 0,0
16,KnightMail,1014,14,7,7,50.0%,41,36,5,→ 0,0
17,SharkEdge,1010,15,8,7,53.3%,43,46,-3,→ 0,0
18,HellsChain,1009,13,6,7,46.2%,41,37,4,→ 0,0
19,WeissTiger,1006,10,5,5,50.0%,28,24,4,→ 0,0
20,PerseusDark,1004,12,6,6,50.0%,35,35,0,→ 0,0
21,UnicornSting,1003,13,7,6,53.8%,35,34,1,→ 0,0
22,DranDagger,1003,13,7,6,53.8%,36,36,0,→ 0,0
23,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
38,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
39,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
40,LeonClaw,998,11,5,6,45.5%,30,35,-5,→ 0,0
41,CrimsonGaruda,995,13,6,7,46.2%,33,38,-5,→ 0,0
42,RhinoReaper,994,13,6,7,46.2%,41,45,-4,→ 0,0
43,SolEclipse,991,9,4,5,44.4%,30,31,-1,→ 0,0
44,ValkyrieVolt,985,1,0,1,0.0%,2,4,-2,→ 0,0
45,WhaleWave,985,12,5,7,41.7%,31,39,-8,→ 0,0
46,SilverWolf,982,10,4,6,40.0%,27,32,-5,→ 0,0
47,WizardRod,981,12,5,7,41.7%,35,39,-4,→ 0,0
48,DranBuster,967,10,3,7,30.0%,24,33,-9,→ 0,0
49,CobaltDrake,955,5,1,4,20.0%,11,21,-10,→ 0,0
50,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
51,WhaleFlame,951,5,1,4,20.0%,8,19,-11,→ 0,0
52,WizardArc,934,7,1,6,14.3%,17,30,-13,→ 0,0
53,PegasusBlast,923,6,1,5,16.7%,11,24,-13,→ 0,0
54,TyrannoBeat,923,9,2,7,22.2%,18,33,-15,→ 0,0
55,BlackShell,919,9,2,7,22.2%,11,32,-21,→ 0,0
56,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
57,WizardArrow,887,6,0,6,0.0%,7,24,-17,→ 0,0
58,SamuraiSaber,867,8,0,8,0.0%,9,32,-23,→ 0,0
