Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,GolemRock,1109,20,14,6,70.0%,70,37,33,→ 0,0
2,ImpactDrake,1107,21,15,6,71.4%,81,46,35,→ 0,0
3,FoxBrush,1085,18,13,5,72.2%,64,40,24,→ 0,0
4,TuskMammoth,1071,24,17,7,70.8%,85,68,17,→ 0,0
5,DranSword,1050,15,10,5,66.7%,49,41,8,→ 0,0
6,CobaltDragoon,1050,14,9,5,64.3%,51,33,18,→ 0,0
7,ScorpioSpear,1042,13,8,5,61.5%,43,32,11,→ 0,0
8,LeonCrest,1042,12,7,5,58.3%,41,35,6,→ 0,0
9,PhoenixWing,1033,14,8,6,57.1%,47,44,3,▲ 1,0
10,ViperTail,1031,12,7,5,58.3%,39,31,8,▲ 1,0
11,DranBrave,1029,17,9,8,52.9%,52,46,6,▼ 2,-11
12,CerberusFlame,1027,17,10,7,58.8%,46,43,3,→ 0,0
13,SharkScale,1027,5,3,2,60.0%,18,12,6,→ 0,0
14,HellsReaper,1026,13,7,6,53.8%,40,34,6,▲ 1,+11
15,WeissTiger,1017,9,5,4,55.6%,26,20,6,▼ 1,0
16,DranDagger,1013,12,7,5,58.3%,33,31,2,→ 0,0
17,SharkEdge,1010,15,8,7,53.3%,43,46,-3,→ 0,0
18,HellsChain,1009,13,6,7,46.2%,41,37,4,→ 0,0
19,SolEclipse,1004,8,4,4,50.0%,28,25,3,→ 0,0
20,UnicornSting,1003,13,7,6,53.8%,35,34,1,→ 0,0
21,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
38,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
39,LeonClaw,998,11,5,6,45.5%,30,35,-5,→ 0,0
40,KnightMail,997,13,6,7,46.2%,37,36,1,→ 0,0
41,CrimsonGaruda,995,13,6,7,46.2%,33,38,-5,→ 0,0
42,PerseusDark,994,11,5,6,45.5%,30,32,-2,→ 0,0
43,RhinoReaper,994,13,6,7,46.2%,41,45,-4,→ 0,0
44,ValkyrieVolt,985,1,0,1,0.0%,2,4,-2,→ 0,0
45,WhaleWave,985,12,5,7,41.7%,31,39,-8,→ 0,0
46,SilverWolf,982,10,4,6,40.0%,27,32,-5,→ 0,0
47,WizardRod,981,12,5,7,41.7%,35,39,-4,→ 0,0
48,DranBuster,967,10,3,7,30.0%,24,33,-9,→ 0,0
49,CobaltDrake,955,5,1,4,20.0%,11,21,-10,→ 0,0
50,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
51,WhaleFlame,951,5,1,4,20.0%,8,19,-11,→ 0,0
52,WizardArc,934,7,1,6,14.3%,17,30,-13,→ 0,0
53,PegasusBlast,923,6,1,5,16.7%,11,24,-13,→ 0,0
54,TyrannoBeat,923,9,2,7,22.2%,18,33,-15,→ 0,0
55,BlackShell,919,9,2,7,22.2%,11,32,-21,→ 0,0
56,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
57,WizardArrow,887,6,0,6,0.0%,7,24,-17,→ 0,0
58,SamuraiSaber,867,8,0,8,0.0%,9,32,-23,→ 0,0
