Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1123,28,20,8,71.4%,108,60,48,→ 0,0
2,SharkScale,1104,13,10,3,76.9%,53,25,28,→ 0,0
3,ValkyrieVolt,1100,10,8,2,80.0%,39,16,23,→ 0,0
4,LeonCrest,1091,19,12,7,63.2%,64,45,19,→ 0,0
5,TuskMammoth,1084,35,24,11,68.6%,116,91,25,→ 0,0
6,GolemRock,1084,27,17,10,63.0%,86,59,27,→ 0,0
7,ScorpioSpear,1076,20,13,7,65.0%,65,46,19,→ 0,0
8,TyrannoRoar,1064,4,4,0,100.0%,18,5,13,→ 0,0
9,FoxBrush,1063,25,16,9,64.0%,80,67,13,→ 0,0
10,DranBrave,1059,23,14,9,60.9%,73,57,16,→ 0,0
11,CobaltDragoon,1055,21,13,8,61.9%,70,51,19,→ 0,0
12,DranSword,1050,22,13,9,59.1%,66,60,6,→ 0,0
13,WeissTiger,1040,17,10,7,58.8%,52,37,15,▲ 3,+11
14,KnightMail,1036,20,11,9,55.0%,61,49,12,▼ 1,0
15,WyvernHover,1034,8,5,3,62.5%,24,17,7,▼ 1,0
16,SilverWolf,1030,19,10,9,52.6%,58,52,6,▼ 1,0
17,HellsBrave,1027,3,2,1,66.7%,12,6,6,→ 0,0
18,HellsChain,1026,21,11,10,52.4%,64,54,10,→ 0,0
19,ViperTail,1020,19,9,10,47.4%,55,54,1,→ 0,0
20,LeonClaw,1009,19,10,9,52.6%,56,55,1,→ 0,0
21,RhinoReaper,1009,21,10,11,47.6%,70,67,3,→ 0,0
22,CerberusFlame,1004,26,12,14,46.2%,67,73,-6,→ 0,0
23,HellsReaper,1004,19,9,10,47.4%,54,50,4,→ 0,0
24,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,SharkEdge,997,24,12,12,50.0%,68,73,-5,→ 0,0
37,UnicornSting,989,21,10,11,47.6%,55,61,-6,▲ 1,0
38,CrimsonGaruda,987,21,9,12,42.9%,55,64,-9,▲ 1,0
39,ClockMirage,986,4,2,2,50.0%,8,13,-5,▲ 1,0
40,PerseusDark,983,20,9,11,45.0%,51,59,-8,▼ 3,-11
41,WolfHunt,980,3,1,2,33.3%,4,9,-5,→ 0,0
42,PhoenixWing,969,21,9,12,42.9%,52,71,-19,→ 0,0
43,DranBuster,967,10,3,7,30.0%,24,33,-9,→ 0,0
44,DranDagger,966,19,8,11,42.1%,50,62,-12,→ 0,0
45,SolEclipse,964,16,6,10,37.5%,41,53,-12,→ 0,0
46,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
47,WhaleFlame,951,5,1,4,20.0%,8,19,-11,→ 0,0
48,CobaltDrake,946,6,1,5,16.7%,13,25,-12,→ 0,0
49,WhaleWave,936,20,7,13,35.0%,43,69,-26,→ 0,0
50,WizardArc,934,7,1,6,14.3%,17,30,-13,→ 0,0
51,EmperorMight,928,4,0,4,0.0%,2,16,-14,→ 0,0
52,PegasusBlast,923,6,1,5,16.7%,11,24,-13,→ 0,0
53,WizardRod,920,21,7,14,33.3%,48,73,-25,→ 0,0
54,BlackShell,919,9,2,7,22.2%,11,32,-21,→ 0,0
55,TyrannoBeat,909,10,2,8,20.0%,18,37,-19,→ 0,0
56,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
57,WizardArrow,887,6,0,6,0.0%,7,24,-17,→ 0,0
58,SamuraiSaber,867,8,0,8,0.0%,9,32,-23,→ 0,0
