Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1125,25,18,7,72.0%,97,51,46,→ 0,0
2,TuskMammoth,1123,32,24,8,75.0%,116,77,39,→ 0,0
3,ValkyrieVolt,1101,6,5,1,83.3%,25,7,18,→ 0,0
4,SharkScale,1085,11,8,3,72.7%,44,21,23,→ 0,0
5,ScorpioSpear,1081,17,11,6,64.7%,56,36,20,→ 0,0
6,LeonCrest,1080,16,10,6,62.5%,54,39,15,→ 0,0
7,CobaltDragoon,1071,18,12,6,66.7%,65,40,25,▲ 1,0
8,GolemRock,1065,25,15,10,60.0%,77,57,20,▼ 1,-8
9,FoxBrush,1063,23,15,8,65.2%,74,61,13,→ 0,+10
10,DranBrave,1040,21,12,9,57.1%,64,55,9,→ 0,0
11,PerseusDark,1034,16,9,7,56.2%,50,42,8,→ 0,0
12,WeissTiger,1032,14,8,6,57.1%,44,33,11,→ 0,0
13,WyvernHover,1027,6,4,2,66.7%,18,13,5,→ 0,0
14,DranSword,1026,19,11,8,57.9%,54,55,-1,→ 0,0
15,LeonClaw,1016,15,8,7,53.3%,45,44,1,→ 0,0
16,KnightMail,1015,18,9,9,50.0%,53,49,4,→ 0,0
17,CerberusFlame,1007,22,11,11,50.0%,55,59,-4,→ 0,0
18,HellsChain,1005,17,8,9,47.1%,51,47,4,→ 0,0
19,RhinoReaper,1003,17,8,9,47.1%,56,57,-1,→ 0,0
20,WolfHunt,1003,2,1,1,50.0%,4,4,0,→ 0,0
21,HellsReaper,1002,17,8,9,47.1%,48,46,2,→ 0,0
22,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,SharkEdge,993,20,10,10,50.0%,54,63,-9,→ 0,0
38,SolEclipse,989,14,6,8,42.9%,41,45,-4,→ 0,0
39,ViperTail,986,16,7,9,43.8%,43,49,-6,→ 0,0
40,SilverWolf,985,14,6,8,42.9%,39,45,-6,→ 0,0
41,UnicornSting,984,17,8,9,47.1%,42,47,-5,→ 0,0
42,DranDagger,980,17,8,9,47.1%,46,53,-7,→ 0,0
43,CrimsonGaruda,979,17,7,10,41.2%,41,51,-10,→ 0,0
44,WizardRod,978,16,7,9,43.8%,44,52,-8,→ 0,0
45,PhoenixWing,970,19,8,11,42.1%,48,64,-16,→ 0,0
46,DranBuster,967,10,3,7,30.0%,24,33,-9,→ 0,0
47,EmperorMight,965,2,0,2,0.0%,0,8,-8,→ 0,0
48,WhaleWave,964,16,6,10,37.5%,38,53,-15,→ 0,0
49,CobaltDrake,955,5,1,4,20.0%,11,21,-10,→ 0,0
50,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
51,WhaleFlame,951,5,1,4,20.0%,8,19,-11,→ 0,0
52,WizardArc,934,7,1,6,14.3%,17,30,-13,→ 0,0
53,PegasusBlast,923,6,1,5,16.7%,11,24,-13,→ 0,0
54,TyrannoBeat,923,9,2,7,22.2%,18,33,-15,→ 0,0
55,BlackShell,919,9,2,7,22.2%,11,32,-21,→ 0,0
56,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
57,WizardArrow,887,6,0,6,0.0%,7,24,-17,→ 0,0
58,SamuraiSaber,867,8,0,8,0.0%,9,32,-23,→ 0,0
