Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1024,1,1,0,100.0%,5,0,5,▲ 49,+24
2,DranDagger,1020,1,1,0,100.0%,4,0,4,▼ 1,0
3,UnicornSting,1020,1,1,0,100.0%,4,0,4,▼ 1,0
4,GolemRock,1020,1,1,0,100.0%,4,0,4,▼ 1,0
5,TuskMammoth,1014,1,1,0,100.0%,4,2,2,▼ 1,0
6,DranBrave,1014,1,1,0,100.0%,4,2,2,▼ 1,0
7,ViperTail,1014,1,1,0,100.0%,4,2,2,▼ 1,0
8,DranSword,1013,1,1,0,100.0%,4,3,1,▼ 1,0
9,ImpactDrake,1013,1,1,0,100.0%,4,3,1,▼ 1,0
10,ClockMirage,1000,0,0,0,0.0%,0,0,0,▼ 1,0
11,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,▼ 1,0
12,PhoenixWing,1000,0,0,0,0.0%,0,0,0,▼ 1,0
13,SilverWolf,1000,0,0,0,0.0%,0,0,0,▼ 1,0
14,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▼ 1,0
15,RhinoReaper,1000,0,0,0,0.0%,0,0,0,▼ 1,0
16,SharkScale,1000,0,0,0,0.0%,0,0,0,▼ 1,0
17,BrachioWhip,1000,0,0,0,0.0%,0,0,0,▼ 1,0
18,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▼ 1,0
19,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▼ 1,0
20,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,▼ 1,0
21,WizardArrow,1000,0,0,0,0.0%,0,0,0,▼ 1,0
22,PhoenixRudder,1000,0,0,0,0.0%,0,0,0,▼ 1,0
23,WyvernHover,1000,0,0,0,0.0%,0,0,0,▼ 1,0
24,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,▼ 1,0
25,SharkEdge,1000,0,0,0,0.0%,0,0,0,▼ 1,0
26,WeissTiger,1000,0,0,0,0.0%,0,0,0,▼ 1,0
27,WhaleFlame,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,PegasusBlast,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
38,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
39,HellsChain,1000,0,0,0,0.0%,0,0,0,→ 0,0
40,WhaleWave,1000,0,0,0,0.0%,0,0,0,→ 0,0
41,PerseusDark,1000,0,0,0,0.0%,0,0,0,→ 0,0
42,WizardRod,1000,0,0,0,0.0%,0,0,0,→ 0,0
43,TyrannoBeat,1000,0,0,0,0.0%,0,0,0,→ 0,0
44,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
45,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
46,KnightMail,1000,0,0,0,0.0%,0,0,0,→ 0,0
47,ScorpioSpear,1000,0,0,0,0.0%,0,0,0,→ 0,0
48,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
49,CobaltDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
50,HellsHammer,987,1,0,1,0.0%,3,4,-1,▲ 1,0
51,LeonCrest,987,1,0,1,0.0%,3,4,-1,▲ 1,0
52,SamuraiSaber,986,1,0,1,0.0%,2,4,-2,▲ 1,0
53,WizardArc,986,1,0,1,0.0%,2,4,-2,▲ 1,0
54,HellsReaper,986,1,0,1,0.0%,2,4,-2,▲ 1,0
55,CrimsonGaruda,980,1,0,1,0.0%,0,4,-4,▲ 1,0
56,LeonClaw,980,1,0,1,0.0%,0,4,-4,▲ 1,0
57,BlackShell,980,1,0,1,0.0%,0,4,-4,▲ 1,0
58,DranBuster,976,1,0,1,0.0%,0,5,-5,▼ 32,-24
