Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1120,27,19,8,70.4%,103,57,46,→ 0,0
2,ValkyrieVolt,1113,7,6,1,85.7%,31,10,21,→ 0,0
3,LeonCrest,1108,18,12,6,66.7%,62,40,22,→ 0,0
4,TuskMammoth,1095,34,24,10,70.6%,116,86,30,→ 0,0
5,SharkScale,1094,12,9,3,75.0%,49,23,26,→ 0,0
6,GolemRock,1078,26,16,10,61.5%,81,57,24,→ 0,0
7,CobaltDragoon,1068,20,13,7,65.0%,69,46,23,→ 0,0
8,ScorpioSpear,1064,19,12,7,63.2%,60,44,16,→ 0,0
9,DranBrave,1053,22,13,9,59.1%,69,55,14,→ 0,0
10,FoxBrush,1050,24,15,9,62.5%,75,66,9,→ 0,0
11,WyvernHover,1045,7,5,2,71.4%,22,13,9,→ 0,0
12,DranSword,1036,21,12,9,57.1%,61,60,1,→ 0,0
13,ViperTail,1028,18,9,9,50.0%,53,49,4,→ 0,0
14,LeonClaw,1026,16,9,7,56.2%,50,46,4,→ 0,0
15,KnightMail,1024,19,10,9,52.6%,57,49,8,→ 0,0
16,WeissTiger,1018,15,8,7,53.3%,44,37,7,→ 0,0
17,PerseusDark,1017,17,9,8,52.9%,50,46,4,→ 0,0
18,RhinoReaper,1015,18,9,9,50.0%,60,57,3,▲ 2,+12
19,HellsReaper,1014,18,9,9,50.0%,52,46,6,▼ 1,0
20,SharkEdge,1004,21,11,10,52.4%,58,63,-5,▼ 1,0
21,WolfHunt,1003,2,1,1,50.0%,4,4,0,→ 0,0
22,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,MeteorDragoon,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,BrachioWhip,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
26,SamuraiSteel,1000,0,0,0,0.0%,0,0,0,→ 0,0
27,BahamutBlitz,1000,0,0,0,0.0%,0,0,0,→ 0,0
28,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
29,GhostCircle,1000,0,0,0,0.0%,0,0,0,→ 0,0
30,BulletGriffon,1000,0,0,0,0.0%,0,0,0,→ 0,0
31,DranStrike,1000,0,0,0,0.0%,0,0,0,→ 0,0
32,PhoenixFlare,1000,0,0,0,0.0%,0,0,0,→ 0,0
33,MummyCurse,1000,0,0,0,0.0%,0,0,0,→ 0,0
34,ShelterDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
35,TriceraPress,1000,0,0,0,0.0%,0,0,0,→ 0,0
36,SamuraiCalibur,1000,0,0,0,0.0%,0,0,0,→ 0,0
37,CerberusFlame,996,24,11,13,45.8%,59,67,-8,→ 0,0
38,HellsChain,994,18,8,10,44.4%,51,51,0,→ 0,0
39,UnicornSting,993,18,9,9,50.0%,46,49,-3,→ 0,0
40,SolEclipse,977,15,6,9,40.0%,41,49,-8,→ 0,0
41,SilverWolf,976,15,6,9,40.0%,41,50,-9,→ 0,0
42,DranDagger,973,18,8,10,44.4%,48,58,-10,→ 0,0
43,CrimsonGaruda,973,18,7,11,38.9%,44,57,-13,→ 0,0
44,WizardRod,969,17,7,10,41.2%,46,56,-10,→ 0,0
45,DranBuster,967,10,3,7,30.0%,24,33,-9,→ 0,0
46,EmperorMight,965,2,0,2,0.0%,0,8,-8,→ 0,0
47,PhoenixWing,955,20,8,12,40.0%,48,69,-21,▲ 1,0
48,CobaltDrake,955,5,1,4,20.0%,11,21,-10,▲ 1,0
49,WhaleWave,952,17,6,11,35.3%,38,57,-19,▼ 2,-12
50,PhoenixRudder,952,9,3,6,33.3%,17,31,-14,→ 0,0
51,WhaleFlame,951,5,1,4,20.0%,8,19,-11,→ 0,0
52,WizardArc,934,7,1,6,14.3%,17,30,-13,→ 0,0
53,PegasusBlast,923,6,1,5,16.7%,11,24,-13,→ 0,0
54,TyrannoBeat,923,9,2,7,22.2%,18,33,-15,→ 0,0
55,BlackShell,919,9,2,7,22.2%,11,32,-21,→ 0,0
56,HellsHammer,900,5,0,5,0.0%,6,23,-17,→ 0,0
57,WizardArrow,887,6,0,6,0.0%,7,24,-17,→ 0,0
58,SamuraiSaber,867,8,0,8,0.0%,9,32,-23,→ 0,0
